"Date Printed: Tuesday, January 21, 2025 6:10:45 PM",,,,,,,,,
"Title: ""Chlamydia | Gonorrhea | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | 2021 | 2022 | 2023 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Palau | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | Male | 15-19 | 20-24 | 25-29 | 30-34 | 35-39 | 40-44 | 45-54 | 55-64 | 65+""""",,,,,,,,,
Footnote(s): ,,,,,,,,,
   NA - Not Applicable.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
Chlamydia,2013,Wyoming,56,30-34,All races/ethnicities,Male,52,243.9,"21,319"
Chlamydia,2013,Wyoming,56,25-29,All races/ethnicities,Male,122,570.2,"21,397"
Chlamydia,2013,Wyoming,56,20-24,All races/ethnicities,Male,268,1174.6,"22,817"
Chlamydia,2013,Wyoming,56,15-19,All races/ethnicities,Male,127,659.1,"19,269"
Gonorrhea,2013,Wyoming,56,65+,All races/ethnicities,Female,0,0,"41,564"
Gonorrhea,2013,Wyoming,56,55-64,All races/ethnicities,Female,0,0,"39,387"
Gonorrhea,2013,Wyoming,56,45-54,All races/ethnicities,Female,0,0,"37,472"
Gonorrhea,2013,Wyoming,56,40-44,All races/ethnicities,Female,0,0,"16,261"
Gonorrhea,2013,Wyoming,56,35-39,All races/ethnicities,Female,3,18,"16,688"
Gonorrhea,2013,Wyoming,56,30-34,All races/ethnicities,Female,2,10.3,"19,460"
Gonorrhea,2013,Wyoming,56,25-29,All races/ethnicities,Female,10,51.6,"19,389"
Gonorrhea,2013,Wyoming,56,20-24,All races/ethnicities,Female,19,93.5,"20,314"
Gonorrhea,2013,Wyoming,56,15-19,All races/ethnicities,Female,5,27.7,"18,044"
Gonorrhea,2013,Wyoming,56,65+,All races/ethnicities,Male,0,0,"37,285"
Gonorrhea,2013,Wyoming,56,55-64,All races/ethnicities,Male,0,0,"40,856"
Gonorrhea,2013,Wyoming,56,45-54,All races/ethnicities,Male,2,5.2,"38,467"
Gonorrhea,2013,Wyoming,56,40-44,All races/ethnicities,Male,3,16.8,"17,893"
Gonorrhea,2013,Wyoming,56,35-39,All races/ethnicities,Male,2,10.9,"18,369"
Gonorrhea,2013,Wyoming,56,30-34,All races/ethnicities,Male,2,9.4,"21,319"
Gonorrhea,2013,Wyoming,56,25-29,All races/ethnicities,Male,6,28,"21,397"
Gonorrhea,2013,Wyoming,56,20-24,All races/ethnicities,Male,11,48.2,"22,817"
Gonorrhea,2013,Wyoming,56,15-19,All races/ethnicities,Male,1,5.2,"19,269"
Chlamydia,2012,Alabama,1,65+,All races/ethnicities,Female,7,1.8,"398,726"
Chlamydia,2012,Alabama,1,55-64,All races/ethnicities,Female,35,10.9,"321,467"
Chlamydia,2012,Alabama,1,45-54,All races/ethnicities,Female,124,35.8,"346,654"
Chlamydia,2012,Alabama,1,40-44,All races/ethnicities,Female,156,96.7,"161,327"
Chlamydia,2012,Alabama,1,35-39,All races/ethnicities,Female,379,252.6,"150,043"
Chlamydia,2012,Alabama,1,30-34,All races/ethnicities,Female,"1,025",657.3,"155,930"
Chlamydia,2012,Alabama,1,25-29,All races/ethnicities,Female,"2,860",1819.1,"157,224"
Chlamydia,2012,Alabama,1,20-24,All races/ethnicities,Female,"8,684",4903.4,"177,100"
Chlamydia,2012,Alabama,1,15-19,All races/ethnicities,Female,"8,454",5340.1,"158,312"
Chlamydia,2012,Alabama,1,65+,All races/ethnicities,Male,12,4,"299,278"
Chlamydia,2012,Alabama,1,55-64,All races/ethnicities,Male,41,14,"293,806"
Chlamydia,2012,Alabama,1,45-54,All races/ethnicities,Male,129,39.3,"328,330"
Chlamydia,2012,Alabama,1,40-44,All races/ethnicities,Male,151,97.5,"154,914"
Chlamydia,2012,Alabama,1,35-39,All races/ethnicities,Male,287,201.4,"142,478"
Chlamydia,2012,Alabama,1,30-34,All races/ethnicities,Male,661,438.4,"150,763"
Chlamydia,2012,Alabama,1,25-29,All races/ethnicities,Male,"1,439",942.9,"152,622"
Chlamydia,2012,Alabama,1,20-24,All races/ethnicities,Male,"3,435",1946.8,"176,444"
Chlamydia,2012,Alabama,1,15-19,All races/ethnicities,Male,"2,093",1264.8,"165,476"
Gonorrhea,2012,Alabama,1,65+,All races/ethnicities,Female,0,0,"398,726"
Gonorrhea,2012,Alabama,1,55-64,All races/ethnicities,Female,10,3.1,"321,467"
Gonorrhea,2012,Alabama,1,45-54,All races/ethnicities,Female,58,16.7,"346,654"
Gonorrhea,2012,Alabama,1,40-44,All races/ethnicities,Female,62,38.4,"161,327"
Gonorrhea,2012,Alabama,1,35-39,All races/ethnicities,Female,141,94,"150,043"
Gonorrhea,2012,Alabama,1,30-34,All races/ethnicities,Female,288,184.7,"155,930"
Gonorrhea,2012,Alabama,1,25-29,All races/ethnicities,Female,718,456.7,"157,224"
Gonorrhea,2012,Alabama,1,20-24,All races/ethnicities,Female,"1,976",1115.8,"177,100"
Gonorrhea,2012,Alabama,1,15-19,All races/ethnicities,Female,"1,838",1161,"158,312"
Gonorrhea,2012,Alabama,1,65+,All races/ethnicities,Male,5,1.7,"299,278"
Gonorrhea,2012,Alabama,1,55-64,All races/ethnicities,Male,59,20.1,"293,806"
Gonorrhea,2012,Alabama,1,45-54,All races/ethnicities,Male,153,46.6,"328,330"
Gonorrhea,2012,Alabama,1,40-44,All races/ethnicities,Male,139,89.7,"154,914"
Gonorrhea,2012,Alabama,1,35-39,All races/ethnicities,Male,189,132.7,"142,478"
Gonorrhea,2012,Alabama,1,30-34,All races/ethnicities,Male,402,266.6,"150,763"
Gonorrhea,2012,Alabama,1,25-29,All races/ethnicities,Male,698,457.3,"152,622"
Gonorrhea,2012,Alabama,1,20-24,All races/ethnicities,Male,"1,539",872.2,"176,444"
Gonorrhea,2012,Alabama,1,15-19,All races/ethnicities,Male,831,502.2,"165,476"
Chlamydia,2012,Alaska,2,65+,All races/ethnicities,Female,0,0,"31,699"
Chlamydia,2012,Alaska,2,55-64,All races/ethnicities,Female,8,18.2,"44,023"
Chlamydia,2012,Alaska,2,45-54,All races/ethnicities,Female,66,130.5,"50,589"
Chlamydia,2012,Alaska,2,40-44,All races/ethnicities,Female,62,274.9,"22,552"
Chlamydia,2012,Alaska,2,35-39,All races/ethnicities,Female,122,561.9,"21,713"
Chlamydia,2012,Alaska,2,30-34,All races/ethnicities,Female,260,1042.8,"24,932"
Chlamydia,2012,Alaska,2,25-29,All races/ethnicities,Female,630,2288,"27,535"
Chlamydia,2012,Alaska,2,20-24,All races/ethnicities,Female,"1,441",5480.8,"26,292"
Chlamydia,2012,Alaska,2,15-19,All races/ethnicities,Female,"1,051",4461.7,"23,556"
Chlamydia,2012,Alaska,2,65+,All races/ethnicities,Male,6,19.5,"30,711"
Chlamydia,2012,Alaska,2,55-64,All races/ethnicities,Male,13,26.8,"48,472"
Chlamydia,2012,Alaska,2,45-54,All races/ethnicities,Male,68,123,"55,274"
Chlamydia,2012,Alaska,2,40-44,All races/ethnicities,Male,45,182.4,"24,671"
Chlamydia,2012,Alaska,2,35-39,All races/ethnicities,Male,75,320.5,"23,399"
Chlamydia,2012,Alaska,2,30-34,All races/ethnicities,Male,196,716.3,"27,363"
Chlamydia,2012,Alaska,2,25-29,All races/ethnicities,Male,442,1408.9,"31,373"
Chlamydia,2012,Alaska,2,20-24,All races/ethnicities,Male,663,2041.4,"32,478"
Chlamydia,2012,Alaska,2,15-19,All races/ethnicities,Male,278,1070.2,"25,977"
Gonorrhea,2012,Alaska,2,65+,All races/ethnicities,Female,0,0,"31,699"
Gonorrhea,2012,Alaska,2,55-64,All races/ethnicities,Female,2,4.5,"44,023"
Gonorrhea,2012,Alaska,2,45-54,All races/ethnicities,Female,24,47.4,"50,589"
Gonorrhea,2012,Alaska,2,40-44,All races/ethnicities,Female,16,70.9,"22,552"
Gonorrhea,2012,Alaska,2,35-39,All races/ethnicities,Female,24,110.5,"21,713"
Gonorrhea,2012,Alaska,2,30-34,All races/ethnicities,Female,46,184.5,"24,932"
Gonorrhea,2012,Alaska,2,25-29,All races/ethnicities,Female,79,286.9,"27,535"
Gonorrhea,2012,Alaska,2,20-24,All races/ethnicities,Female,131,498.3,"26,292"
Gonorrhea,2012,Alaska,2,15-19,All races/ethnicities,Female,60,254.7,"23,556"
Gonorrhea,2012,Alaska,2,65+,All races/ethnicities,Male,3,9.8,"30,711"
Gonorrhea,2012,Alaska,2,55-64,All races/ethnicities,Male,11,22.7,"48,472"
Gonorrhea,2012,Alaska,2,45-54,All races/ethnicities,Male,35,63.3,"55,274"
Gonorrhea,2012,Alaska,2,40-44,All races/ethnicities,Male,26,105.4,"24,671"
Gonorrhea,2012,Alaska,2,35-39,All races/ethnicities,Male,31,132.5,"23,399"
Gonorrhea,2012,Alaska,2,30-34,All races/ethnicities,Male,54,197.3,"27,363"
Gonorrhea,2012,Alaska,2,25-29,All races/ethnicities,Male,76,242.2,"31,373"
Gonorrhea,2012,Alaska,2,20-24,All races/ethnicities,Male,79,243.2,"32,478"
Gonorrhea,2012,Alaska,2,15-19,All races/ethnicities,Male,26,100.1,"25,977"
Chlamydia,2012,American Samoa,60,65+,All races/ethnicities,Female,Data not available,Data not available,"1,338"
Chlamydia,2012,American Samoa,60,55-64,All races/ethnicities,Female,Data not available,Data not available,"1,907"
Chlamydia,2012,American Samoa,60,45-54,All races/ethnicities,Female,Data not available,Data not available,"3,183"
Chlamydia,2012,American Samoa,60,40-44,All races/ethnicities,Female,Data not available,Data not available,"1,720"
Chlamydia,2012,American Samoa,60,35-39,All races/ethnicities,Female,Data not available,Data not available,"1,615"
Chlamydia,2012,American Samoa,60,30-34,All races/ethnicities,Female,Data not available,Data not available,"1,589"
Chlamydia,2012,American Samoa,60,25-29,All races/ethnicities,Female,Data not available,Data not available,"1,692"
Chlamydia,2012,American Samoa,60,20-24,All races/ethnicities,Female,Data not available,Data not available,"2,305"
Chlamydia,2012,American Samoa,60,15-19,All races/ethnicities,Female,Data not available,Data not available,"2,922"
Chlamydia,2012,American Samoa,60,65+,All races/ethnicities,Male,Data not available,Data not available,"1,240"
Chlamydia,2012,American Samoa,60,55-64,All races/ethnicities,Male,Data not available,Data not available,"1,857"
Chlamydia,2012,American Samoa,60,45-54,All races/ethnicities,Male,Data not available,Data not available,"3,083"
Chlamydia,2012,American Samoa,60,40-44,All races/ethnicities,Male,Data not available,Data not available,"1,746"
Chlamydia,2012,American Samoa,60,35-39,All races/ethnicities,Male,Data not available,Data not available,"1,642"
Chlamydia,2012,American Samoa,60,30-34,All races/ethnicities,Male,Data not available,Data not available,"1,587"
Chlamydia,2012,American Samoa,60,25-29,All races/ethnicities,Male,Data not available,Data not available,"1,628"
Chlamydia,2012,American Samoa,60,20-24,All races/ethnicities,Male,Data not available,Data not available,"2,354"
Chlamydia,2012,American Samoa,60,15-19,All races/ethnicities,Male,Data not available,Data not available,"2,956"
Gonorrhea,2012,American Samoa,60,65+,All races/ethnicities,Female,Data not available,Data not available,"1,338"
Gonorrhea,2012,American Samoa,60,55-64,All races/ethnicities,Female,Data not available,Data not available,"1,907"
Gonorrhea,2012,American Samoa,60,45-54,All races/ethnicities,Female,Data not available,Data not available,"3,183"
Gonorrhea,2012,American Samoa,60,40-44,All races/ethnicities,Female,Data not available,Data not available,"1,720"
Gonorrhea,2012,American Samoa,60,35-39,All races/ethnicities,Female,Data not available,Data not available,"1,615"
Gonorrhea,2012,American Samoa,60,30-34,All races/ethnicities,Female,Data not available,Data not available,"1,589"
Gonorrhea,2012,American Samoa,60,25-29,All races/ethnicities,Female,Data not available,Data not available,"1,692"
Gonorrhea,2012,American Samoa,60,20-24,All races/ethnicities,Female,Data not available,Data not available,"2,305"
Gonorrhea,2012,American Samoa,60,15-19,All races/ethnicities,Female,Data not available,Data not available,"2,922"
Gonorrhea,2012,American Samoa,60,65+,All races/ethnicities,Male,Data not available,Data not available,"1,240"
Gonorrhea,2012,American Samoa,60,55-64,All races/ethnicities,Male,Data not available,Data not available,"1,857"
Gonorrhea,2012,American Samoa,60,45-54,All races/ethnicities,Male,Data not available,Data not available,"3,083"
Gonorrhea,2012,American Samoa,60,40-44,All races/ethnicities,Male,Data not available,Data not available,"1,746"
Gonorrhea,2012,American Samoa,60,35-39,All races/ethnicities,Male,Data not available,Data not available,"1,642"
Gonorrhea,2012,American Samoa,60,30-34,All races/ethnicities,Male,Data not available,Data not available,"1,587"
Gonorrhea,2012,American Samoa,60,25-29,All races/ethnicities,Male,Data not available,Data not available,"1,628"
Gonorrhea,2012,American Samoa,60,20-24,All races/ethnicities,Male,Data not available,Data not available,"2,354"
Gonorrhea,2012,American Samoa,60,15-19,All races/ethnicities,Male,Data not available,Data not available,"2,956"
Chlamydia,2012,Arizona,4,65+,All races/ethnicities,Female,18,3.4,"525,049"
Chlamydia,2012,Arizona,4,55-64,All races/ethnicities,Female,58,14.5,"400,777"
Chlamydia,2012,Arizona,4,45-54,All races/ethnicities,Female,262,61.8,"424,070"
Chlamydia,2012,Arizona,4,40-44,All races/ethnicities,Female,355,170.1,"208,707"
Chlamydia,2012,Arizona,4,35-39,All races/ethnicities,Female,802,398.3,"201,360"
Chlamydia,2012,Arizona,4,30-34,All races/ethnicities,Female,"1,536",721.9,"212,775"
Chlamydia,2012,Arizona,4,25-29,All races/ethnicities,Female,"3,442",1618.1,"212,716"
Chlamydia,2012,Arizona,4,20-24,All races/ethnicities,Female,"8,549",3709.2,"230,481"
Chlamydia,2012,Arizona,4,15-19,All races/ethnicities,Female,"6,859",3128,"219,280"
Chlamydia,2012,Arizona,4,65+,All races/ethnicities,Male,14,3.1,"444,632"
Chlamydia,2012,Arizona,4,55-64,All races/ethnicities,Male,52,14.4,"361,855"
Chlamydia,2012,Arizona,4,45-54,All races/ethnicities,Male,258,62.2,"414,625"
Chlamydia,2012,Arizona,4,40-44,All races/ethnicities,Male,293,138.1,"212,224"
Chlamydia,2012,Arizona,4,35-39,All races/ethnicities,Male,441,214.6,"205,455"
Chlamydia,2012,Arizona,4,30-34,All races/ethnicities,Male,800,360.1,"222,185"
Chlamydia,2012,Arizona,4,25-29,All races/ethnicities,Male,"1,630",712.6,"228,743"
Chlamydia,2012,Arizona,4,20-24,All races/ethnicities,Male,"3,102",1243.5,"249,448"
Chlamydia,2012,Arizona,4,15-19,All races/ethnicities,Male,"1,732",744,"232,798"
Gonorrhea,2012,Arizona,4,65+,All races/ethnicities,Female,5,1,"525,049"
Gonorrhea,2012,Arizona,4,55-64,All races/ethnicities,Female,16,4,"400,777"
Gonorrhea,2012,Arizona,4,45-54,All races/ethnicities,Female,51,12,"424,070"
Gonorrhea,2012,Arizona,4,40-44,All races/ethnicities,Female,76,36.4,"208,707"
Gonorrhea,2012,Arizona,4,35-39,All races/ethnicities,Female,121,60.1,"201,360"
Gonorrhea,2012,Arizona,4,30-34,All races/ethnicities,Female,244,114.7,"212,775"
Gonorrhea,2012,Arizona,4,25-29,All races/ethnicities,Female,494,232.2,"212,716"
Gonorrhea,2012,Arizona,4,20-24,All races/ethnicities,Female,987,428.2,"230,481"
Gonorrhea,2012,Arizona,4,15-19,All races/ethnicities,Female,809,368.9,"219,280"
Gonorrhea,2012,Arizona,4,65+,All races/ethnicities,Male,10,2.2,"444,632"
Gonorrhea,2012,Arizona,4,55-64,All races/ethnicities,Male,50,13.8,"361,855"
Gonorrhea,2012,Arizona,4,45-54,All races/ethnicities,Male,181,43.7,"414,625"
Gonorrhea,2012,Arizona,4,40-44,All races/ethnicities,Male,167,78.7,"212,224"
Gonorrhea,2012,Arizona,4,35-39,All races/ethnicities,Male,225,109.5,"205,455"
Gonorrhea,2012,Arizona,4,30-34,All races/ethnicities,Male,411,185,"222,185"
Gonorrhea,2012,Arizona,4,25-29,All races/ethnicities,Male,550,240.4,"228,743"
Gonorrhea,2012,Arizona,4,20-24,All races/ethnicities,Male,924,370.4,"249,448"
Gonorrhea,2012,Arizona,4,15-19,All races/ethnicities,Male,457,196.3,"232,798"
Chlamydia,2012,Arkansas,5,65+,All races/ethnicities,Female,0,0,"247,663"
Chlamydia,2012,Arkansas,5,55-64,All races/ethnicities,Female,13,6.9,"188,875"
Chlamydia,2012,Arkansas,5,45-54,All races/ethnicities,Female,57,28.3,"201,106"
Chlamydia,2012,Arkansas,5,40-44,All races/ethnicities,Female,75,79.9,"93,882"
Chlamydia,2012,Arkansas,5,35-39,All races/ethnicities,Female,206,230.8,"89,243"
Chlamydia,2012,Arkansas,5,30-34,All races/ethnicities,Female,605,635,"95,277"
Chlamydia,2012,Arkansas,5,25-29,All races/ethnicities,Female,"1,492",1562.8,"95,470"
Chlamydia,2012,Arkansas,5,20-24,All races/ethnicities,Female,"4,662",4460.8,"104,511"
Chlamydia,2012,Arkansas,5,15-19,All races/ethnicities,Female,"4,908",5085.7,"96,505"
Chlamydia,2012,Arkansas,5,65+,All races/ethnicities,Male,3,1.5,"194,613"
Chlamydia,2012,Arkansas,5,55-64,All races/ethnicities,Male,11,6.3,"174,647"
Chlamydia,2012,Arkansas,5,45-54,All races/ethnicities,Male,46,23.5,"195,943"
Chlamydia,2012,Arkansas,5,40-44,All races/ethnicities,Male,83,89.7,"92,489"
Chlamydia,2012,Arkansas,5,35-39,All races/ethnicities,Male,149,167.9,"88,743"
Chlamydia,2012,Arkansas,5,30-34,All races/ethnicities,Male,362,376.2,"96,213"
Chlamydia,2012,Arkansas,5,25-29,All races/ethnicities,Male,765,796.9,"95,994"
Chlamydia,2012,Arkansas,5,20-24,All races/ethnicities,Male,"1,852",1730.2,"107,040"
Chlamydia,2012,Arkansas,5,15-19,All races/ethnicities,Male,"1,057",1044.4,"101,208"
Gonorrhea,2012,Arkansas,5,65+,All races/ethnicities,Female,0,0,"247,663"
Gonorrhea,2012,Arkansas,5,55-64,All races/ethnicities,Female,8,4.2,"188,875"
Gonorrhea,2012,Arkansas,5,45-54,All races/ethnicities,Female,14,7,"201,106"
Gonorrhea,2012,Arkansas,5,40-44,All races/ethnicities,Female,27,28.8,"93,882"
Gonorrhea,2012,Arkansas,5,35-39,All races/ethnicities,Female,50,56,"89,243"
Gonorrhea,2012,Arkansas,5,30-34,All races/ethnicities,Female,163,171.1,"95,277"
Gonorrhea,2012,Arkansas,5,25-29,All races/ethnicities,Female,360,377.1,"95,470"
Gonorrhea,2012,Arkansas,5,20-24,All races/ethnicities,Female,871,833.4,"104,511"
Gonorrhea,2012,Arkansas,5,15-19,All races/ethnicities,Female,887,919.1,"96,505"
Gonorrhea,2012,Arkansas,5,65+,All races/ethnicities,Male,5,2.6,"194,613"
Gonorrhea,2012,Arkansas,5,55-64,All races/ethnicities,Male,19,10.9,"174,647"
Gonorrhea,2012,Arkansas,5,45-54,All races/ethnicities,Male,46,23.5,"195,943"
Gonorrhea,2012,Arkansas,5,40-44,All races/ethnicities,Male,59,63.8,"92,489"
Gonorrhea,2012,Arkansas,5,35-39,All races/ethnicities,Male,85,95.8,"88,743"
Gonorrhea,2012,Arkansas,5,30-34,All races/ethnicities,Male,182,189.2,"96,213"
Gonorrhea,2012,Arkansas,5,25-29,All races/ethnicities,Male,343,357.3,"95,994"
Gonorrhea,2012,Arkansas,5,20-24,All races/ethnicities,Male,720,672.6,"107,040"
Gonorrhea,2012,Arkansas,5,15-19,All races/ethnicities,Male,401,396.2,"101,208"
Chlamydia,2012,California,6,65+,All races/ethnicities,Female,101,3.9,"2,575,041"
Chlamydia,2012,California,6,55-64,All races/ethnicities,Female,354,15.9,"2,224,906"
Chlamydia,2012,California,6,45-54,All races/ethnicities,Female,"1,500",57.1,"2,625,174"
Chlamydia,2012,California,6,40-44,All races/ethnicities,Female,"2,036",154.8,"1,315,446"
Chlamydia,2012,California,6,35-39,All races/ethnicities,Female,"3,863",308.4,"1,252,692"
Chlamydia,2012,California,6,30-34,All races/ethnicities,Female,"8,064",609,"1,324,066"
Chlamydia,2012,California,6,25-29,All races/ethnicities,Female,"19,119",1412.9,"1,353,175"
Chlamydia,2012,California,6,20-24,All races/ethnicities,Female,"46,425",3306.3,"1,404,133"
Chlamydia,2012,California,6,15-19,All races/ethnicities,Female,"31,669",2412.4,"1,312,758"
Chlamydia,2012,California,6,65+,All races/ethnicities,Male,129,6.4,"2,015,380"
Chlamydia,2012,California,6,55-64,All races/ethnicities,Male,677,32.6,"2,076,207"
Chlamydia,2012,California,6,45-54,All races/ethnicities,Male,"2,709",104.2,"2,599,124"
Chlamydia,2012,California,6,40-44,All races/ethnicities,Male,"2,348",177.7,"1,321,113"
Chlamydia,2012,California,6,35-39,All races/ethnicities,Male,"3,299",261.6,"1,261,050"
Chlamydia,2012,California,6,30-34,All races/ethnicities,Male,"6,091",445.5,"1,367,347"
Chlamydia,2012,California,6,25-29,All races/ethnicities,Male,"11,243",780.2,"1,441,119"
Chlamydia,2012,California,6,20-24,All races/ethnicities,Male,"18,109",1203.3,"1,504,979"
Chlamydia,2012,California,6,15-19,All races/ethnicities,Male,"7,973",575.6,"1,385,187"
Gonorrhea,2012,California,6,65+,All races/ethnicities,Female,10,0.4,"2,575,041"
Gonorrhea,2012,California,6,55-64,All races/ethnicities,Female,90,4,"2,224,906"
Gonorrhea,2012,California,6,45-54,All races/ethnicities,Female,376,14.3,"2,625,174"
Gonorrhea,2012,California,6,40-44,All races/ethnicities,Female,417,31.7,"1,315,446"
Gonorrhea,2012,California,6,35-39,All races/ethnicities,Female,616,49.2,"1,252,692"
Gonorrhea,2012,California,6,30-34,All races/ethnicities,Female,"1,225",92.5,"1,324,066"
Gonorrhea,2012,California,6,25-29,All races/ethnicities,Female,"2,427",179.4,"1,353,175"
Gonorrhea,2012,California,6,20-24,All races/ethnicities,Female,"4,617",328.8,"1,404,133"
Gonorrhea,2012,California,6,15-19,All races/ethnicities,Female,"3,092",235.5,"1,312,758"
Gonorrhea,2012,California,6,65+,All races/ethnicities,Male,65,3.2,"2,015,380"
Gonorrhea,2012,California,6,55-64,All races/ethnicities,Male,472,22.7,"2,076,207"
Gonorrhea,2012,California,6,45-54,All races/ethnicities,Male,"2,100",80.8,"2,599,124"
Gonorrhea,2012,California,6,40-44,All races/ethnicities,Male,"1,495",113.2,"1,321,113"
Gonorrhea,2012,California,6,35-39,All races/ethnicities,Male,"1,890",149.9,"1,261,050"
Gonorrhea,2012,California,6,30-34,All races/ethnicities,Male,"3,029",221.5,"1,367,347"
Gonorrhea,2012,California,6,25-29,All races/ethnicities,Male,"4,371",303.3,"1,441,119"
Gonorrhea,2012,California,6,20-24,All races/ethnicities,Male,"5,032",334.4,"1,504,979"
Gonorrhea,2012,California,6,15-19,All races/ethnicities,Male,"1,810",130.7,"1,385,187"
Chlamydia,2012,Colorado,8,65+,All races/ethnicities,Female,2,0.6,"336,371"
Chlamydia,2012,Colorado,8,55-64,All races/ethnicities,Female,12,3.7,"327,137"
Chlamydia,2012,Colorado,8,45-54,All races/ethnicities,Female,130,35.7,"364,414"
Chlamydia,2012,Colorado,8,40-44,All races/ethnicities,Female,186,105.1,"176,983"
Chlamydia,2012,Colorado,8,35-39,All races/ethnicities,Female,441,260.5,"169,262"
Chlamydia,2012,Colorado,8,30-34,All races/ethnicities,Female,"1,013",548.1,"184,824"
Chlamydia,2012,Colorado,8,25-29,All races/ethnicities,Female,"2,438",1306.8,"186,557"
Chlamydia,2012,Colorado,8,20-24,All races/ethnicities,Female,"6,107",3509.6,"174,008"
Chlamydia,2012,Colorado,8,15-19,All races/ethnicities,Female,"4,988",3045.8,"163,766"
Chlamydia,2012,Colorado,8,65+,All races/ethnicities,Male,8,2.9,"274,830"
Chlamydia,2012,Colorado,8,55-64,All races/ethnicities,Male,47,14.9,"314,534"
Chlamydia,2012,Colorado,8,45-54,All races/ethnicities,Male,167,46.2,"361,269"
Chlamydia,2012,Colorado,8,40-44,All races/ethnicities,Male,174,93.9,"185,300"
Chlamydia,2012,Colorado,8,35-39,All races/ethnicities,Male,328,183.8,"178,493"
Chlamydia,2012,Colorado,8,30-34,All races/ethnicities,Male,702,360.7,"194,641"
Chlamydia,2012,Colorado,8,25-29,All races/ethnicities,Male,"1,288",645.6,"199,511"
Chlamydia,2012,Colorado,8,20-24,All races/ethnicities,Male,"2,306",1222.1,"188,684"
Chlamydia,2012,Colorado,8,15-19,All races/ethnicities,Male,"1,116",637.4,"175,080"
Gonorrhea,2012,Colorado,8,65+,All races/ethnicities,Female,1,0.3,"336,371"
Gonorrhea,2012,Colorado,8,55-64,All races/ethnicities,Female,0,0,"327,137"
Gonorrhea,2012,Colorado,8,45-54,All races/ethnicities,Female,15,4.1,"364,414"
Gonorrhea,2012,Colorado,8,40-44,All races/ethnicities,Female,26,14.7,"176,983"
Gonorrhea,2012,Colorado,8,35-39,All races/ethnicities,Female,50,29.5,"169,262"
Gonorrhea,2012,Colorado,8,30-34,All races/ethnicities,Female,112,60.6,"184,824"
Gonorrhea,2012,Colorado,8,25-29,All races/ethnicities,Female,228,122.2,"186,557"
Gonorrhea,2012,Colorado,8,20-24,All races/ethnicities,Female,494,283.9,"174,008"
Gonorrhea,2012,Colorado,8,15-19,All races/ethnicities,Female,422,257.7,"163,766"
Gonorrhea,2012,Colorado,8,65+,All races/ethnicities,Male,6,2.2,"274,830"
Gonorrhea,2012,Colorado,8,55-64,All races/ethnicities,Male,22,7,"314,534"
Gonorrhea,2012,Colorado,8,45-54,All races/ethnicities,Male,71,19.7,"361,269"
Gonorrhea,2012,Colorado,8,40-44,All races/ethnicities,Male,66,35.6,"185,300"
Gonorrhea,2012,Colorado,8,35-39,All races/ethnicities,Male,109,61.1,"178,493"
Gonorrhea,2012,Colorado,8,30-34,All races/ethnicities,Male,157,80.7,"194,641"
Gonorrhea,2012,Colorado,8,25-29,All races/ethnicities,Male,314,157.4,"199,511"
Gonorrhea,2012,Colorado,8,20-24,All races/ethnicities,Male,534,283,"188,684"
Gonorrhea,2012,Colorado,8,15-19,All races/ethnicities,Male,180,102.8,"175,080"
Chlamydia,2012,Connecticut,9,65+,All races/ethnicities,Female,4,1.3,"307,657"
Chlamydia,2012,Connecticut,9,55-64,All races/ethnicities,Female,10,4.1,"241,983"
Chlamydia,2012,Connecticut,9,45-54,All races/ethnicities,Female,85,29.3,"290,409"
Chlamydia,2012,Connecticut,9,40-44,All races/ethnicities,Female,123,96.2,"127,865"
Chlamydia,2012,Connecticut,9,35-39,All races/ethnicities,Female,243,229.6,"105,822"
Chlamydia,2012,Connecticut,9,30-34,All races/ethnicities,Female,585,541.2,"108,093"
Chlamydia,2012,Connecticut,9,25-29,All races/ethnicities,Female,"1,442",1337.5,"107,815"
Chlamydia,2012,Connecticut,9,20-24,All races/ethnicities,Female,"3,821",3417.8,"111,797"
Chlamydia,2012,Connecticut,9,15-19,All races/ethnicities,Female,"3,005",2387.9,"125,841"
Chlamydia,2012,Connecticut,9,65+,All races/ethnicities,Male,4,1.8,"228,189"
