"Date Printed: Tuesday, February 1, 2022 10:37:26 AM"
Title: Chlamydia | Gonorrhea | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | 15-19 | 20-24

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Gonorrhea","2002","Indiana","18","20-24","All races/ethnicities","Female","1,364","617.0","221,061"
"Gonorrhea","2002","Indiana","18","15-19","All races/ethnicities","Female","1,407","646.3","217,686"
"Gonorrhea","2001","Indiana","18","20-24","All races/ethnicities","Female","1,256","577.4","217,510"
"Gonorrhea","2001","Indiana","18","15-19","All races/ethnicities","Female","1,306","594.7","219,602"
"Gonorrhea","2000","Indiana","18","20-24","All races/ethnicities","Female","1,163","551.1","211,049"
"Gonorrhea","2000","Indiana","18","15-19","All races/ethnicities","Female","1,270","574.2","221,177"
"Chlamydia","2019","Indiana","18","20-24","All races/ethnicities","Female","9,105","3944.8","230,809"
"Chlamydia","2019","Indiana","18","15-19","All races/ethnicities","Female","7,786","3492.0","222,966"
"Chlamydia","2018","Indiana","18","20-24","All races/ethnicities","Female","9,132","3952.3","231,054"
"Chlamydia","2018","Indiana","18","15-19","All races/ethnicities","Female","7,777","3486.5","223,059"
"Chlamydia","2017","Indiana","18","20-24","All races/ethnicities","Female","9,235","3991.5","231,367"
"Chlamydia","2017","Indiana","18","15-19","All races/ethnicities","Female","7,615","3416.2","222,910"
"Chlamydia","2016","Indiana","18","20-24","All races/ethnicities","Female","8,660","3685.3","234,989"
"Chlamydia","2016","Indiana","18","15-19","All races/ethnicities","Female","6,769","3025.5","223,735"
"Chlamydia","2015","Indiana","18","20-24","All races/ethnicities","Female","8,332","3501.3","237,967"
"Chlamydia","2015","Indiana","18","15-19","All races/ethnicities","Female","6,365","2858.6","222,665"
"Chlamydia","2014","Indiana","18","20-24","All races/ethnicities","Female","8,571","3569.0","240,151"
"Chlamydia","2014","Indiana","18","15-19","All races/ethnicities","Female","6,542","2942.5","222,330"
"Chlamydia","2013","Indiana","18","20-24","All races/ethnicities","Female","8,326","3485.8","238,856"
"Chlamydia","2013","Indiana","18","15-19","All races/ethnicities","Female","6,909","3099.6","222,899"
"Chlamydia","2012","Indiana","18","20-24","All races/ethnicities","Female","8,500","3605.1","235,778"
"Chlamydia","2012","Indiana","18","15-19","All races/ethnicities","Female","7,952","3555.4","223,662"
"Chlamydia","2011","Indiana","18","20-24","All races/ethnicities","Female","7,825","3402.7","229,964"
"Chlamydia","2011","Indiana","18","15-19","All races/ethnicities","Female","7,586","3335.2","227,454"
"Chlamydia","2010","Indiana","18","20-24","All races/ethnicities","Female","6,125","2724.6","224,801"
"Chlamydia","2010","Indiana","18","15-19","All races/ethnicities","Female","6,359","2750.0","231,234"
"Chlamydia","2009","Indiana","18","20-24","All races/ethnicities","Female","6,070","2741.5","221,409"
"Chlamydia","2009","Indiana","18","15-19","All races/ethnicities","Female","6,227","2780.5","223,951"
"Chlamydia","2008","Indiana","18","20-24","All races/ethnicities","Female","6,028","2749.3","219,253"
"Chlamydia","2008","Indiana","18","15-19","All races/ethnicities","Female","6,477","2880.9","224,829"
"Chlamydia","2007","Indiana","18","20-24","All races/ethnicities","Female","5,731","2614.2","219,223"
"Chlamydia","2007","Indiana","18","15-19","All races/ethnicities","Female","5,975","2667.5","223,992"
"Chlamydia","2006","Indiana","18","20-24","All races/ethnicities","Female","5,557","2517.5","220,738"
"Chlamydia","2006","Indiana","18","15-19","All races/ethnicities","Female","5,600","2516.3","222,552"
"Chlamydia","2005","Indiana","18","20-24","All races/ethnicities","Female","5,622","2530.8","222,142"
"Chlamydia","2005","Indiana","18","15-19","All races/ethnicities","Female","5,855","2654.0","220,608"
"Chlamydia","2004","Indiana","18","20-24","All races/ethnicities","Female","5,251","2346.9","223,740"
"Chlamydia","2004","Indiana","18","15-19","All races/ethnicities","Female","5,772","2640.1","218,627"
"Chlamydia","2003","Indiana","18","20-24","All races/ethnicities","Female","4,913","2199.1","223,413"
"Chlamydia","2003","Indiana","18","15-19","All races/ethnicities","Female","5,195","2390.7","217,300"
"Chlamydia","2002","Indiana","18","20-24","All races/ethnicities","Female","4,869","2202.6","221,061"
"Chlamydia","2002","Indiana","18","15-19","All races/ethnicities","Female","5,074","2330.9","217,686"
"Chlamydia","2001","Indiana","18","20-24","All races/ethnicities","Female","4,191","1926.8","217,510"
"Chlamydia","2001","Indiana","18","15-19","All races/ethnicities","Female","4,701","2140.7","219,602"
"Chlamydia","2000","Indiana","18","20-24","All races/ethnicities","Female","4,001","1895.8","211,049"
"Chlamydia","2000","Indiana","18","15-19","All races/ethnicities","Female","4,527","2046.8","221,177"
"Gonorrhea","2019","Iowa","19","20-24","All races/ethnicities","Female","761","700.2","108,676"
"Gonorrhea","2019","Iowa","19","15-19","All races/ethnicities","Female","553","534.9","103,383"
"Gonorrhea","2018","Iowa","19","20-24","All races/ethnicities","Female","697","636.4","109,520"
"Gonorrhea","2018","Iowa","19","15-19","All races/ethnicities","Female","505","487.5","103,595"
"Gonorrhea","2017","Iowa","19","20-24","All races/ethnicities","Female","549","498.1","110,213"
"Gonorrhea","2017","Iowa","19","15-19","All races/ethnicities","Female","400","383.4","104,327"
"Gonorrhea","2016","Iowa","19","20-24","All races/ethnicities","Female","388","347.1","111,771"
"Gonorrhea","2016","Iowa","19","15-19","All races/ethnicities","Female","311","297.0","104,727"
"Gonorrhea","2015","Iowa","19","20-24","All races/ethnicities","Female","374","331.7","112,748"
"Gonorrhea","2015","Iowa","19","15-19","All races/ethnicities","Female","281","268.5","104,650"
"Gonorrhea","2014","Iowa","19","20-24","All races/ethnicities","Female","296","262.4","112,794"
"Gonorrhea","2014","Iowa","19","15-19","All races/ethnicities","Female","236","226.4","104,220"
"Gonorrhea","2013","Iowa","19","20-24","All races/ethnicities","Female","280","251.4","111,392"
"Gonorrhea","2013","Iowa","19","15-19","All races/ethnicities","Female","212","203.8","104,031"
"Gonorrhea","2012","Iowa","19","20-24","All races/ethnicities","Female","449","412.0","108,975"
"Gonorrhea","2012","Iowa","19","15-19","All races/ethnicities","Female","338","325.8","103,742"
"Gonorrhea","2011","Iowa","19","20-24","All races/ethnicities","Female","429","403.7","106,254"
"Gonorrhea","2011","Iowa","19","15-19","All races/ethnicities","Female","386","366.5","105,325"
"Gonorrhea","2010","Iowa","19","20-24","All races/ethnicities","Female","395","379.4","104,106"
"Gonorrhea","2010","Iowa","19","15-19","All races/ethnicities","Female","375","355.3","105,550"
"Gonorrhea","2009","Iowa","19","20-24","All races/ethnicities","Female","358","321.5","111,347"
"Gonorrhea","2009","Iowa","19","15-19","All races/ethnicities","Female","378","353.9","106,818"
"Gonorrhea","2008","Iowa","19","20-24","All races/ethnicities","Female","348","313.8","110,898"
"Gonorrhea","2008","Iowa","19","15-19","All races/ethnicities","Female","346","321.8","107,504"
"Gonorrhea","2007","Iowa","19","20-24","All races/ethnicities","Female","376","338.2","111,169"
"Gonorrhea","2007","Iowa","19","15-19","All races/ethnicities","Female","370","343.6","107,668"
"Gonorrhea","2006","Iowa","19","20-24","All races/ethnicities","Female","372","329.5","112,910"
"Gonorrhea","2006","Iowa","19","15-19","All races/ethnicities","Female","476","444.1","107,178"
"Gonorrhea","2005","Iowa","19","20-24","All races/ethnicities","Female","293","261.7","111,972"
"Gonorrhea","2005","Iowa","19","15-19","All races/ethnicities","Female","289","270.3","106,906"
"Gonorrhea","2004","Iowa","19","20-24","All races/ethnicities","Female","254","228.3","111,236"
"Gonorrhea","2004","Iowa","19","15-19","All races/ethnicities","Female","271","252.7","107,227"
"Gonorrhea","2003","Iowa","19","20-24","All races/ethnicities","Female","327","301.6","108,408"
"Gonorrhea","2003","Iowa","19","15-19","All races/ethnicities","Female","281","261.0","107,653"
"Gonorrhea","2002","Iowa","19","20-24","All races/ethnicities","Female","275","260.4","105,594"
"Gonorrhea","2002","Iowa","19","15-19","All races/ethnicities","Female","302","276.5","109,210"
"Gonorrhea","2001","Iowa","19","20-24","All races/ethnicities","Female","269","263.5","102,089"
"Gonorrhea","2001","Iowa","19","15-19","All races/ethnicities","Female","275","247.8","110,970"
"Gonorrhea","2000","Iowa","19","20-24","All races/ethnicities","Female","254","252.9","100,418"
"Gonorrhea","2000","Iowa","19","15-19","All races/ethnicities","Female","286","258.2","110,775"
"Chlamydia","2019","Iowa","19","20-24","All races/ethnicities","Female","4,114","3785.6","108,676"
"Chlamydia","2019","Iowa","19","15-19","All races/ethnicities","Female","3,393","3282.0","103,383"
"Chlamydia","2018","Iowa","19","20-24","All races/ethnicities","Female","3,735","3410.3","109,520"
"Chlamydia","2018","Iowa","19","15-19","All races/ethnicities","Female","3,140","3031.0","103,595"
"Chlamydia","2017","Iowa","19","20-24","All races/ethnicities","Female","3,522","3195.6","110,213"
"Chlamydia","2017","Iowa","19","15-19","All races/ethnicities","Female","2,970","2846.8","104,327"
"Chlamydia","2016","Iowa","19","20-24","All races/ethnicities","Female","3,468","3102.8","111,771"
"Chlamydia","2016","Iowa","19","15-19","All races/ethnicities","Female","2,843","2714.7","104,727"
"Chlamydia","2015","Iowa","19","20-24","All races/ethnicities","Female","3,431","3043.1","112,748"
"Chlamydia","2015","Iowa","19","15-19","All races/ethnicities","Female","2,609","2493.1","104,650"
"Chlamydia","2014","Iowa","19","20-24","All races/ethnicities","Female","3,579","3173.0","112,794"
"Chlamydia","2014","Iowa","19","15-19","All races/ethnicities","Female","2,538","2435.2","104,220"
"Chlamydia","2013","Iowa","19","20-24","All races/ethnicities","Female","3,327","2986.7","111,392"
"Chlamydia","2013","Iowa","19","15-19","All races/ethnicities","Female","2,573","2473.3","104,031"
"Chlamydia","2012","Iowa","19","20-24","All races/ethnicities","Female","3,409","3128.2","108,975"
"Chlamydia","2012","Iowa","19","15-19","All races/ethnicities","Female","2,809","2707.7","103,742"
"Chlamydia","2011","Iowa","19","20-24","All races/ethnicities","Female","3,093","2910.9","106,254"
"Chlamydia","2011","Iowa","19","15-19","All races/ethnicities","Female","2,760","2620.5","105,325"
"Chlamydia","2010","Iowa","19","20-24","All races/ethnicities","Female","3,017","2898.0","104,106"
"Chlamydia","2010","Iowa","19","15-19","All races/ethnicities","Female","2,918","2764.6","105,550"
"Chlamydia","2009","Iowa","19","20-24","All races/ethnicities","Female","2,715","2438.3","111,347"
"Chlamydia","2009","Iowa","19","15-19","All races/ethnicities","Female","2,596","2430.3","106,818"
"Chlamydia","2008","Iowa","19","20-24","All races/ethnicities","Female","2,677","2413.9","110,898"
"Chlamydia","2008","Iowa","19","15-19","All races/ethnicities","Female","2,582","2401.8","107,504"
"Chlamydia","2007","Iowa","19","20-24","All races/ethnicities","Female","2,534","2279.4","111,169"
"Chlamydia","2007","Iowa","19","15-19","All races/ethnicities","Female","2,349","2181.7","107,668"
"Chlamydia","2006","Iowa","19","20-24","All races/ethnicities","Female","2,521","2232.8","112,910"
"Chlamydia","2006","Iowa","19","15-19","All races/ethnicities","Female","2,257","2105.8","107,178"
"Chlamydia","2005","Iowa","19","20-24","All races/ethnicities","Female","2,142","1913.0","111,972"
"Chlamydia","2005","Iowa","19","15-19","All races/ethnicities","Female","2,131","1993.3","106,906"
"Chlamydia","2004","Iowa","19","20-24","All races/ethnicities","Female","2,100","1887.9","111,236"
"Chlamydia","2004","Iowa","19","15-19","All races/ethnicities","Female","2,061","1922.1","107,227"
"Chlamydia","2003","Iowa","19","20-24","All races/ethnicities","Female","2,045","1886.4","108,408"
"Chlamydia","2003","Iowa","19","15-19","All races/ethnicities","Female","1,879","1745.4","107,653"
"Chlamydia","2002","Iowa","19","20-24","All races/ethnicities","Female","2,003","1896.9","105,594"
"Chlamydia","2002","Iowa","19","15-19","All races/ethnicities","Female","1,808","1655.5","109,210"
"Chlamydia","2001","Iowa","19","20-24","All races/ethnicities","Female","1,723","1687.7","102,089"
"Chlamydia","2001","Iowa","19","15-19","All races/ethnicities","Female","1,759","1585.1","110,970"
"Chlamydia","2000","Iowa","19","20-24","All races/ethnicities","Female","1,705","1697.9","100,418"
"Chlamydia","2000","Iowa","19","15-19","All races/ethnicities","Female","1,911","1725.1","110,775"
"Gonorrhea","2019","Kansas","20","20-24","All races/ethnicities","Female","764","752.7","101,498"
"Gonorrhea","2019","Kansas","20","15-19","All races/ethnicities","Female","597","617.5","96,680"
"Gonorrhea","2018","Kansas","20","20-24","All races/ethnicities","Female","840","824.4","101,893"
"Gonorrhea","2018","Kansas","20","15-19","All races/ethnicities","Female","643","664.2","96,813"
"Gonorrhea","2017","Kansas","20","20-24","All races/ethnicities","Female","702","686.4","102,277"
"Gonorrhea","2017","Kansas","20","15-19","All races/ethnicities","Female","537","556.7","96,466"
"Gonorrhea","2016","Kansas","20","20-24","All races/ethnicities","Female","510","490.8","103,903"
"Gonorrhea","2016","Kansas","20","15-19","All races/ethnicities","Female","366","378.0","96,836"
"Gonorrhea","2015","Kansas","20","20-24","All races/ethnicities","Female","454","432.4","104,993"
"Gonorrhea","2015","Kansas","20","15-19","All races/ethnicities","Female","254","262.3","96,844"
"Gonorrhea","2014","Kansas","20","20-24","All races/ethnicities","Female","535","512.7","104,342"
"Gonorrhea","2014","Kansas","20","15-19","All races/ethnicities","Female","344","355.5","96,763"
"Gonorrhea","2013","Kansas","20","20-24","All races/ethnicities","Female","442","426.6","103,611"
"Gonorrhea","2013","Kansas","20","15-19","All races/ethnicities","Female","294","303.4","96,893"
"Gonorrhea","2012","Kansas","20","20-24","All races/ethnicities","Female","541","527.6","102,534"
"Gonorrhea","2012","Kansas","20","15-19","All races/ethnicities","Female","346","356.5","97,068"
"Gonorrhea","2011","Kansas","20","20-24","All races/ethnicities","Female","545","545.2","99,964"
"Gonorrhea","2011","Kansas","20","15-19","All races/ethnicities","Female","358","364.9","98,096"
"Gonorrhea","2010","Kansas","20","20-24","All races/ethnicities","Female","496","500.3","99,149"
"Gonorrhea","2010","Kansas","20","15-19","All races/ethnicities","Female","362","367.2","98,571"
"Gonorrhea","2009","Kansas","20","20-24","All races/ethnicities","Female","596","560.6","106,311"
"Gonorrhea","2009","Kansas","20","15-19","All races/ethnicities","Female","529","549.5","96,264"
"Gonorrhea","2008","Kansas","20","20-24","All races/ethnicities","Female","562","526.5","106,736"
"Gonorrhea","2008","Kansas","20","15-19","All races/ethnicities","Female","510","524.9","97,166"
"Gonorrhea","2007","Kansas","20","20-24","All races/ethnicities","Female","517","486.2","106,331"
"Gonorrhea","2007","Kansas","20","15-19","All races/ethnicities","Female","477","485.1","98,331"
"Gonorrhea","2006","Kansas","20","20-24","All races/ethnicities","Female","504","468.2","107,647"
"Gonorrhea","2006","Kansas","20","15-19","All races/ethnicities","Female","419","425.4","98,489"
"Gonorrhea","2005","Kansas","20","20-24","All races/ethnicities","Female","604","561.2","107,633"
"Gonorrhea","2005","Kansas","20","15-19","All races/ethnicities","Female","536","538.0","99,636"
"Gonorrhea","2004","Kansas","20","20-24","All races/ethnicities","Female","577","544.8","105,915"
"Gonorrhea","2004","Kansas","20","15-19","All races/ethnicities","Female","543","543.0","99,992"
"Gonorrhea","2003","Kansas","20","20-24","All races/ethnicities","Female","526","510.0","103,139"
"Gonorrhea","2003","Kansas","20","15-19","All races/ethnicities","Female","560","555.4","100,822"
"Gonorrhea","2002","Kansas","20","20-24","All races/ethnicities","Female","550","554.3","99,216"
"Gonorrhea","2002","Kansas","20","15-19","All races/ethnicities","Female","553","542.5","101,930"
"Gonorrhea","2001","Kansas","20","20-24","All races/ethnicities","Female","506","533.1","94,912"
"Gonorrhea","2001","Kansas","20","15-19","All races/ethnicities","Female","563","548.2","102,706"
"Gonorrhea","2000","Kansas","20","20-24","All races/ethnicities","Female","504","547.1","92,116"
"Gonorrhea","2000","Kansas","20","15-19","All races/ethnicities","Female","604","590.2","102,340"
"Chlamydia","2019","Kansas","20","20-24","All races/ethnicities","Female","4,083","4022.7","101,498"
"Chlamydia","2019","Kansas","20","15-19","All races/ethnicities","Female","3,315","3428.8","96,680"
"Chlamydia","2018","Kansas","20","20-24","All races/ethnicities","Female","3,879","3806.9","101,893"
"Chlamydia","2018","Kansas","20","15-19","All races/ethnicities","Female","3,239","3345.6","96,813"
"Chlamydia","2017","Kansas","20","20-24","All races/ethnicities","Female","3,756","3672.4","102,277"
"Chlamydia","2017","Kansas","20","15-19","All races/ethnicities","Female","3,061","3173.1","96,466"
"Chlamydia","2016","Kansas","20","20-24","All races/ethnicities","Female","3,459","3329.1","103,903"
"Chlamydia","2016","Kansas","20","15-19","All races/ethnicities","Female","2,862","2955.5","96,836"
"Chlamydia","2015","Kansas","20","20-24","All races/ethnicities","Female","3,398","3236.4","104,993"
"Chlamydia","2015","Kansas","20","15-19","All races/ethnicities","Female","2,693","2780.8","96,844"
"Chlamydia","2014","Kansas","20","20-24","All races/ethnicities","Female","3,344","3204.8","104,342"
"Chlamydia","2014","Kansas","20","15-19","All races/ethnicities","Female","2,658","2746.9","96,763"
"Chlamydia","2013","Kansas","20","20-24","All races/ethnicities","Female","3,436","3316.3","103,611"
"Chlamydia","2013","Kansas","20","15-19","All races/ethnicities","Female","2,715","2802.1","96,893"
"Chlamydia","2012","Kansas","20","20-24","All races/ethnicities","Female","3,412","3327.7","102,534"
"Chlamydia","2012","Kansas","20","15-19","All races/ethnicities","Female","2,965","3054.6","97,068"
"Chlamydia","2011","Kansas","20","20-24","All races/ethnicities","Female","3,362","3363.2","99,964"
"Chlamydia","2011","Kansas","20","15-19","All races/ethnicities","Female","2,904","2960.4","98,096"
"Chlamydia","2010","Kansas","20","20-24","All races/ethnicities","Female","3,053","3079.2","99,149"
"Chlamydia","2010","Kansas","20","15-19","All races/ethnicities","Female","2,682","2720.9","98,571"
"Chlamydia","2009","Kansas","20","20-24","All races/ethnicities","Female","3,330","3132.3","106,311"
"Chlamydia","2009","Kansas","20","15-19","All races/ethnicities","Female","2,982","3097.7","96,264"
"Chlamydia","2008","Kansas","20","20-24","All races/ethnicities","Female","2,998","2808.8","106,736"
"Chlamydia","2008","Kansas","20","15-19","All races/ethnicities","Female","2,757","2837.4","97,166"
"Chlamydia","2007","Kansas","20","20-24","All races/ethnicities","Female","2,648","2490.3","106,331"
"Chlamydia","2007","Kansas","20","15-19","All races/ethnicities","Female","2,456","2497.7","98,331"
"Chlamydia","2006","Kansas","20","20-24","All races/ethnicities","Female","2,616","2430.2","107,647"
"Chlamydia","2006","Kansas","20","15-19","All races/ethnicities","Female","2,365","2401.3","98,489"
"Chlamydia","2005","Kansas","20","20-24","All races/ethnicities","Female","2,521","2342.2","107,633"
"Chlamydia","2005","Kansas","20","15-19","All races/ethnicities","Female","2,195","2203.0","99,636"
"Chlamydia","2004","Kansas","20","20-24","All races/ethnicities","Female","2,487","2348.1","105,915"
"Chlamydia","2004","Kansas","20","15-19","All races/ethnicities","Female","2,383","2383.2","99,992"
"Chlamydia","2003","Kansas","20","20-24","All races/ethnicities","Female","2,382","2309.5","103,139"
"Chlamydia","2003","Kansas","20","15-19","All races/ethnicities","Female","2,370","2350.7","100,822"
"Chlamydia","2002","Kansas","20","20-24","All races/ethnicities","Female","2,278","2296.0","99,216"
"Chlamydia","2002","Kansas","20","15-19","All races/ethnicities","Female","2,264","2221.1","101,930"
"Chlamydia","2001","Kansas","20","20-24","All races/ethnicities","Female","1,960","2065.1","94,912"
"Chlamydia","2001","Kansas","20","15-19","All races/ethnicities","Female","2,047","1993.1","102,706"
"Chlamydia","2000","Kansas","20","20-24","All races/ethnicities","Female","1,889","2050.7","92,116"
"Chlamydia","2000","Kansas","20","15-19","All races/ethnicities","Female","2,135","2086.2","102,340"
"Gonorrhea","2019","Kentucky","21","20-24","All races/ethnicities","Female","1,065","739.7","143,968"
"Gonorrhea","2019","Kentucky","21","15-19","All races/ethnicities","Female","737","529.1","139,306"
"Gonorrhea","2018","Kentucky","21","20-24","All races/ethnicities","Female","1,152","796.2","144,692"
"Gonorrhea","2018","Kentucky","21","15-19","All races/ethnicities","Female","786","564.4","139,257"
"Gonorrhea","2017","Kentucky","21","20-24","All races/ethnicities","Female","1,142","784.7","145,533"
"Gonorrhea","2017","Kentucky","21","15-19","All races/ethnicities","Female","865","618.4","139,884"
"Gonorrhea","2016","Kentucky","21","20-24","All races/ethnicities","Female","898","609.5","147,322"
"Gonorrhea","2016","Kentucky","21","15-19","All races/ethnicities","Female","636","454.4","139,975"
"Gonorrhea","2015","Kentucky","21","20-24","All races/ethnicities","Female","815","540.1","150,911"
"Gonorrhea","2015","Kentucky","21","15-19","All races/ethnicities","Female","593","425.0","139,542"
"Gonorrhea","2014","Kentucky","21","20-24","All races/ethnicities","Female","872","565.8","154,121"
"Gonorrhea","2014","Kentucky","21","15-19","All races/ethnicities","Female","567","410.0","138,278"
"Gonorrhea","2013","Kentucky","21","20-24","All races/ethnicities","Female","839","541.3","155,005"
"Gonorrhea","2013","Kentucky","21","15-19","All races/ethnicities","Female","643","464.1","138,561"
"Gonorrhea","2012","Kentucky","21","20-24","All races/ethnicities","Female","911","596.0","152,852"
"Gonorrhea","2012","Kentucky","21","15-19","All races/ethnicities","Female","683","493.4","138,422"
"Gonorrhea","2011","Kentucky","21","20-24","All races/ethnicities","Female","986","661.0","149,157"
"Gonorrhea","2011","Kentucky","21","15-19","All races/ethnicities","Female","869","616.4","140,990"
"Gonorrhea","2010","Kentucky","21","20-24","All races/ethnicities","Female","906","628.5","144,155"
"Gonorrhea","2010","Kentucky","21","15-19","All races/ethnicities","Female","830","575.7","144,179"
"Gonorrhea","2009","Kentucky","21","20-24","All races/ethnicities","Female","794","548.6","144,742"
"Gonorrhea","2009","Kentucky","21","15-19","All races/ethnicities","Female","756","537.8","140,576"
"Gonorrhea","2008","Kentucky","21","20-24","All races/ethnicities","Female","870","603.6","144,138"
"Gonorrhea","2008","Kentucky","21","15-19","All races/ethnicities","Female","842","595.1","141,486"
"Gonorrhea","2007","Kentucky","21","20-24","All races/ethnicities","Female","612","423.2","144,609"
"Gonorrhea","2007","Kentucky","21","15-19","All races/ethnicities","Female","637","454.3","140,227"
"Gonorrhea","2006","Kentucky","21","20-24","All races/ethnicities","Female","594","409.6","145,018"
"Gonorrhea","2006","Kentucky","21","15-19","All races/ethnicities","Female","574","413.6","138,793"
"Gonorrhea","2005","Kentucky","21","20-24","All races/ethnicities","Female","523","352.0","148,570"
"Gonorrhea","2005","Kentucky","21","15-19","All races/ethnicities","Female","544","396.7","137,118"
"Gonorrhea","2004","Kentucky","21","20-24","All races/ethnicities","Female","476","315.7","150,792"
"Gonorrhea","2004","Kentucky","21","15-19","All races/ethnicities","Female","505","372.5","135,559"
"Gonorrhea","2003","Kentucky","21","20-24","All races/ethnicities","Female","674","446.8","150,864"
"Gonorrhea","2003","Kentucky","21","15-19","All races/ethnicities","Female","663","488.9","135,614"
"Gonorrhea","2002","Kentucky","21","20-24","All races/ethnicities","Female","701","469.0","149,464"
"Gonorrhea","2002","Kentucky","21","15-19","All races/ethnicities","Female","701","515.1","136,089"
"Gonorrhea","2001","Kentucky","21","20-24","All races/ethnicities","Female","660","450.7","146,427"
"Gonorrhea","2001","Kentucky","21","15-19","All races/ethnicities","Female","649","471.4","137,671"
"Gonorrhea","2000","Kentucky","21","20-24","All races/ethnicities","Female","569","405.5","140,306"
"Gonorrhea","2000","Kentucky","21","15-19","All races/ethnicities","Female","687","486.2","141,303"
"Chlamydia","2019","Kentucky","21","20-24","All races/ethnicities","Female","5,281","3668.2","143,968"
"Chlamydia","2019","Kentucky","21","15-19","All races/ethnicities","Female","4,540","3259.0","139,306"
"Chlamydia","2018","Kentucky","21","20-24","All races/ethnicities","Female","5,145","3555.8","144,692"
"Chlamydia","2018","Kentucky","21","15-19","All races/ethnicities","Female","4,017","2884.6","139,257"
"Chlamydia","2017","Kentucky","21","20-24","All races/ethnicities","Female","5,107","3509.2","145,533"
"Chlamydia","2017","Kentucky","21","15-19","All races/ethnicities","Female","4,398","3144.0","139,884"
"Chlamydia","2016","Kentucky","21","20-24","All races/ethnicities","Female","4,983","3382.4","147,322"
"Chlamydia","2016","Kentucky","21","15-19","All races/ethnicities","Female","3,850","2750.5","139,975"
"Chlamydia","2015","Kentucky","21","20-24","All races/ethnicities","Female","5,019","3325.8","150,911"
"Chlamydia","2015","Kentucky","21","15-19","All races/ethnicities","Female","3,782","2710.3","139,542"
"Chlamydia","2014","Kentucky","21","20-24","All races/ethnicities","Female","5,053","3278.6","154,121"
"Chlamydia","2014","Kentucky","21","15-19","All races/ethnicities","Female","3,906","2824.7","138,278"
"Chlamydia","2013","Kentucky","21","20-24","All races/ethnicities","Female","5,003","3227.6","155,005"
"Chlamydia","2013","Kentucky","21","15-19","All races/ethnicities","Female","4,035","2912.1","138,561"
"Chlamydia","2012","Kentucky","21","20-24","All races/ethnicities","Female","4,907","3210.3","152,852"
"Chlamydia","2012","Kentucky","21","15-19","All races/ethnicities","Female","4,489","3243.0","138,422"
"Chlamydia","2011","Kentucky","21","20-24","All races/ethnicities","Female","4,674","3133.6","149,157"
"Chlamydia","2011","Kentucky","21","15-19","All races/ethnicities","Female","4,486","3181.8","140,990"
"Chlamydia","2010","Kentucky","21","20-24","All races/ethnicities","Female","4,517","3133.4","144,155"
"Chlamydia","2010","Kentucky","21","15-19","All races/ethnicities","Female","4,608","3196.0","144,179"
"Chlamydia","2009","Kentucky","21","20-24","All races/ethnicities","Female","3,551","2453.3","144,742"
"Chlamydia","2009","Kentucky","21","15-19","All races/ethnicities","Female","3,851","2739.4","140,576"
"Chlamydia","2008","Kentucky","21","20-24","All races/ethnicities","Female","3,094","2146.6","144,138"
"Chlamydia","2008","Kentucky","21","15-19","All races/ethnicities","Female","3,471","2453.2","141,486"
"Chlamydia","2007","Kentucky","21","20-24","All races/ethnicities","Female","2,241","1549.7","144,609"
"Chlamydia","2007","Kentucky","21","15-19","All races/ethnicities","Female","2,427","1730.8","140,227"
"Chlamydia","2006","Kentucky","21","20-24","All races/ethnicities","Female","2,420","1668.8","145,018"
"Chlamydia","2006","Kentucky","21","15-19","All races/ethnicities","Female","2,528","1821.4","138,793"
"Chlamydia","2005","Kentucky","21","20-24","All races/ethnicities","Female","2,290","1541.4","148,570"
"Chlamydia","2005","Kentucky","21","15-19","All races/ethnicities","Female","2,445","1783.1","137,118"
"Chlamydia","2004","Kentucky","21","20-24","All races/ethnicities","Female","1,988","1318.4","150,792"
"Chlamydia","2004","Kentucky","21","15-19","All races/ethnicities","Female","2,037","1502.7","135,559"
"Chlamydia","2003","Kentucky","21","20-24","All races/ethnicities","Female","2,438","1616.0","150,864"
"Chlamydia","2003","Kentucky","21","15-19","All races/ethnicities","Female","2,628","1937.9","135,614"
"Chlamydia","2002","Kentucky","21","20-24","All races/ethnicities","Female","2,739","1832.5","149,464"
"Chlamydia","2002","Kentucky","21","15-19","All races/ethnicities","Female","2,939","2159.6","136,089"
"Chlamydia","2001","Kentucky","21","20-24","All races/ethnicities","Female","2,727","1862.4","146,427"
