"Date Printed: Friday, January 14, 2022 2:53:39 PM"
Title: Congenital Syphilis | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Congenital Syphilis","2001","Minnesota","27","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","Minnesota","27","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","Mississippi","28","All age groups","All races/ethnicities","Both sexes","3","8.2","NA"
"Congenital Syphilis","2018","Mississippi","28","All age groups","All races/ethnicities","Both sexes","3","8.1","NA"
"Congenital Syphilis","2017","Mississippi","28","All age groups","All races/ethnicities","Both sexes","1","2.7","NA"
"Congenital Syphilis","2016","Mississippi","28","All age groups","All races/ethnicities","Both sexes","2","5.3","NA"
"Congenital Syphilis","2015","Mississippi","28","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","Mississippi","28","All age groups","All races/ethnicities","Both sexes","1","2.6","NA"
"Congenital Syphilis","2013","Mississippi","28","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Mississippi","28","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","Mississippi","28","All age groups","All races/ethnicities","Both sexes","6","15.1","NA"
"Congenital Syphilis","2010","Mississippi","28","All age groups","All races/ethnicities","Both sexes","9","22.5","NA"
"Congenital Syphilis","2009","Mississippi","28","All age groups","All races/ethnicities","Both sexes","8","18.6","NA"
"Congenital Syphilis","2008","Mississippi","28","All age groups","All races/ethnicities","Both sexes","9","20.0","NA"
"Congenital Syphilis","2007","Mississippi","28","All age groups","All races/ethnicities","Both sexes","1","2.2","NA"
"Congenital Syphilis","2006","Mississippi","28","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Mississippi","28","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","Mississippi","28","All age groups","All races/ethnicities","Both sexes","3","7.0","NA"
"Congenital Syphilis","2003","Mississippi","28","All age groups","All races/ethnicities","Both sexes","2","4.7","NA"
"Congenital Syphilis","2002","Mississippi","28","All age groups","All races/ethnicities","Both sexes","6","14.5","NA"
"Congenital Syphilis","2001","Mississippi","28","All age groups","All races/ethnicities","Both sexes","10","23.7","NA"
"Congenital Syphilis","2000","Mississippi","28","All age groups","All races/ethnicities","Both sexes","14","31.8","NA"
"Congenital Syphilis","2019","Missouri","29","All age groups","All races/ethnicities","Both sexes","18","25.0","NA"
"Congenital Syphilis","2018","Missouri","29","All age groups","All races/ethnicities","Both sexes","18","24.6","NA"
"Congenital Syphilis","2017","Missouri","29","All age groups","All races/ethnicities","Both sexes","10","13.7","NA"
"Congenital Syphilis","2016","Missouri","29","All age groups","All races/ethnicities","Both sexes","8","10.7","NA"
"Congenital Syphilis","2015","Missouri","29","All age groups","All races/ethnicities","Both sexes","4","5.3","NA"
"Congenital Syphilis","2014","Missouri","29","All age groups","All races/ethnicities","Both sexes","1","1.3","NA"
"Congenital Syphilis","2013","Missouri","29","All age groups","All races/ethnicities","Both sexes","3","4.0","NA"
"Congenital Syphilis","2012","Missouri","29","All age groups","All races/ethnicities","Both sexes","1","1.3","NA"
"Congenital Syphilis","2011","Missouri","29","All age groups","All races/ethnicities","Both sexes","1","1.3","NA"
"Congenital Syphilis","2010","Missouri","29","All age groups","All races/ethnicities","Both sexes","2","2.6","NA"
"Congenital Syphilis","2009","Missouri","29","All age groups","All races/ethnicities","Both sexes","6","7.6","NA"
"Congenital Syphilis","2008","Missouri","29","All age groups","All races/ethnicities","Both sexes","2","2.5","NA"
"Congenital Syphilis","2007","Missouri","29","All age groups","All races/ethnicities","Both sexes","1","1.2","NA"
"Congenital Syphilis","2006","Missouri","29","All age groups","All races/ethnicities","Both sexes","3","3.7","NA"
"Congenital Syphilis","2005","Missouri","29","All age groups","All races/ethnicities","Both sexes","3","3.8","NA"
"Congenital Syphilis","2004","Missouri","29","All age groups","All races/ethnicities","Both sexes","3","3.9","NA"
"Congenital Syphilis","2003","Missouri","29","All age groups","All races/ethnicities","Both sexes","4","5.2","NA"
"Congenital Syphilis","2002","Missouri","29","All age groups","All races/ethnicities","Both sexes","1","1.3","NA"
"Congenital Syphilis","2001","Missouri","29","All age groups","All races/ethnicities","Both sexes","5","6.6","NA"
"Congenital Syphilis","2000","Missouri","29","All age groups","All races/ethnicities","Both sexes","3","3.9","NA"
"Congenital Syphilis","2019","Montana","30","All age groups","All races/ethnicities","Both sexes","1","9.0","NA"
"Congenital Syphilis","2018","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2017","Montana","30","All age groups","All races/ethnicities","Both sexes","1","8.5","NA"
"Congenital Syphilis","2016","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2015","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2006","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","Montana","30","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2018","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2017","Nebraska","31","All age groups","All races/ethnicities","Both sexes","1","3.9","NA"
"Congenital Syphilis","2016","Nebraska","31","All age groups","All races/ethnicities","Both sexes","1","3.8","NA"
"Congenital Syphilis","2015","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","Nebraska","31","All age groups","All races/ethnicities","Both sexes","1","3.7","NA"
"Congenital Syphilis","2013","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Nebraska","31","All age groups","All races/ethnicities","Both sexes","1","3.9","NA"
"Congenital Syphilis","2011","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2006","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","Nebraska","31","All age groups","All races/ethnicities","Both sexes","1","3.9","NA"
"Congenital Syphilis","2002","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","Nebraska","31","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","Nevada","32","All age groups","All races/ethnicities","Both sexes","41","116.9","NA"
"Congenital Syphilis","2018","Nevada","32","All age groups","All races/ethnicities","Both sexes","31","86.9","NA"
"Congenital Syphilis","2017","Nevada","32","All age groups","All races/ethnicities","Both sexes","24","67.1","NA"
"Congenital Syphilis","2016","Nevada","32","All age groups","All races/ethnicities","Both sexes","12","33.1","NA"
"Congenital Syphilis","2015","Nevada","32","All age groups","All races/ethnicities","Both sexes","8","22.0","NA"
"Congenital Syphilis","2014","Nevada","32","All age groups","All races/ethnicities","Both sexes","5","13.9","NA"
"Congenital Syphilis","2013","Nevada","32","All age groups","All races/ethnicities","Both sexes","2","5.7","NA"
"Congenital Syphilis","2012","Nevada","32","All age groups","All races/ethnicities","Both sexes","1","2.9","NA"
"Congenital Syphilis","2011","Nevada","32","All age groups","All races/ethnicities","Both sexes","3","8.5","NA"
"Congenital Syphilis","2010","Nevada","32","All age groups","All races/ethnicities","Both sexes","5","13.9","NA"
"Congenital Syphilis","2009","Nevada","32","All age groups","All races/ethnicities","Both sexes","3","8.0","NA"
"Congenital Syphilis","2008","Nevada","32","All age groups","All races/ethnicities","Both sexes","9","22.8","NA"
"Congenital Syphilis","2007","Nevada","32","All age groups","All races/ethnicities","Both sexes","7","17.0","NA"
"Congenital Syphilis","2006","Nevada","32","All age groups","All races/ethnicities","Both sexes","16","40.0","NA"
"Congenital Syphilis","2005","Nevada","32","All age groups","All races/ethnicities","Both sexes","1","2.7","NA"
"Congenital Syphilis","2004","Nevada","32","All age groups","All races/ethnicities","Both sexes","1","2.8","NA"
"Congenital Syphilis","2003","Nevada","32","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","Nevada","32","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","Nevada","32","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","Nevada","32","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","2","16.9","NA"
"Congenital Syphilis","2018","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","1","8.3","NA"
"Congenital Syphilis","2017","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2016","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2015","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","1","8.1","NA"
"Congenital Syphilis","2011","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2006","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","1","6.8","NA"
"Congenital Syphilis","2000","New Hampshire","33","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","New Jersey","34","All age groups","All races/ethnicities","Both sexes","15","15.1","NA"
"Congenital Syphilis","2018","New Jersey","34","All age groups","All races/ethnicities","Both sexes","13","12.8","NA"
"Congenital Syphilis","2017","New Jersey","34","All age groups","All races/ethnicities","Both sexes","14","13.8","NA"
"Congenital Syphilis","2016","New Jersey","34","All age groups","All races/ethnicities","Both sexes","12","11.7","NA"
"Congenital Syphilis","2015","New Jersey","34","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","New Jersey","34","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","New Jersey","34","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","New Jersey","34","All age groups","All races/ethnicities","Both sexes","1","1.0","NA"
"Congenital Syphilis","2011","New Jersey","34","All age groups","All races/ethnicities","Both sexes","5","4.7","NA"
"Congenital Syphilis","2010","New Jersey","34","All age groups","All races/ethnicities","Both sexes","3","2.8","NA"
"Congenital Syphilis","2009","New Jersey","34","All age groups","All races/ethnicities","Both sexes","7","6.3","NA"
"Congenital Syphilis","2008","New Jersey","34","All age groups","All races/ethnicities","Both sexes","4","3.5","NA"
"Congenital Syphilis","2007","New Jersey","34","All age groups","All races/ethnicities","Both sexes","11","9.5","NA"
"Congenital Syphilis","2006","New Jersey","34","All age groups","All races/ethnicities","Both sexes","15","13.0","NA"
"Congenital Syphilis","2005","New Jersey","34","All age groups","All races/ethnicities","Both sexes","16","14.1","NA"
"Congenital Syphilis","2004","New Jersey","34","All age groups","All races/ethnicities","Both sexes","13","11.3","NA"
"Congenital Syphilis","2003","New Jersey","34","All age groups","All races/ethnicities","Both sexes","21","18.0","NA"
"Congenital Syphilis","2002","New Jersey","34","All age groups","All races/ethnicities","Both sexes","36","31.4","NA"
"Congenital Syphilis","2001","New Jersey","34","All age groups","All races/ethnicities","Both sexes","32","27.6","NA"
"Congenital Syphilis","2000","New Jersey","34","All age groups","All races/ethnicities","Both sexes","23","19.9","NA"
"Congenital Syphilis","2019","New Mexico","35","All age groups","All races/ethnicities","Both sexes","28","122.0","NA"
"Congenital Syphilis","2018","New Mexico","35","All age groups","All races/ethnicities","Both sexes","10","43.4","NA"
"Congenital Syphilis","2017","New Mexico","35","All age groups","All races/ethnicities","Both sexes","1","4.2","NA"
"Congenital Syphilis","2016","New Mexico","35","All age groups","All races/ethnicities","Both sexes","3","12.1","NA"
"Congenital Syphilis","2015","New Mexico","35","All age groups","All races/ethnicities","Both sexes","2","7.7","NA"
"Congenital Syphilis","2014","New Mexico","35","All age groups","All races/ethnicities","Both sexes","1","3.8","NA"
"Congenital Syphilis","2013","New Mexico","35","All age groups","All races/ethnicities","Both sexes","2","7.6","NA"
"Congenital Syphilis","2012","New Mexico","35","All age groups","All races/ethnicities","Both sexes","1","3.7","NA"
"Congenital Syphilis","2011","New Mexico","35","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","New Mexico","35","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","New Mexico","35","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2008","New Mexico","35","All age groups","All races/ethnicities","Both sexes","4","13.3","NA"
"Congenital Syphilis","2007","New Mexico","35","All age groups","All races/ethnicities","Both sexes","6","19.6","NA"
"Congenital Syphilis","2006","New Mexico","35","All age groups","All races/ethnicities","Both sexes","7","23.4","NA"
"Congenital Syphilis","2005","New Mexico","35","All age groups","All races/ethnicities","Both sexes","6","20.8","NA"
"Congenital Syphilis","2004","New Mexico","35","All age groups","All races/ethnicities","Both sexes","3","10.6","NA"
"Congenital Syphilis","2003","New Mexico","35","All age groups","All races/ethnicities","Both sexes","6","21.6","NA"
"Congenital Syphilis","2002","New Mexico","35","All age groups","All races/ethnicities","Both sexes","7","25.2","NA"
"Congenital Syphilis","2001","New Mexico","35","All age groups","All races/ethnicities","Both sexes","5","18.4","NA"
"Congenital Syphilis","2000","New Mexico","35","All age groups","All races/ethnicities","Both sexes","3","11.0","NA"
"Congenital Syphilis","2019","New York","36","All age groups","All races/ethnicities","Both sexes","27","12.2","NA"
"Congenital Syphilis","2018","New York","36","All age groups","All races/ethnicities","Both sexes","28","12.4","NA"
"Congenital Syphilis","2017","New York","36","All age groups","All races/ethnicities","Both sexes","16","7.0","NA"
"Congenital Syphilis","2016","New York","36","All age groups","All races/ethnicities","Both sexes","13","5.5","NA"
"Congenital Syphilis","2015","New York","36","All age groups","All races/ethnicities","Both sexes","12","5.1","NA"
"Congenital Syphilis","2014","New York","36","All age groups","All races/ethnicities","Both sexes","22","9.2","NA"
"Congenital Syphilis","2013","New York","36","All age groups","All races/ethnicities","Both sexes","11","4.6","NA"
"Congenital Syphilis","2012","New York","36","All age groups","All races/ethnicities","Both sexes","8","3.3","NA"
"Congenital Syphilis","2011","New York","36","All age groups","All races/ethnicities","Both sexes","13","5.4","NA"
"Congenital Syphilis","2010","New York","36","All age groups","All races/ethnicities","Both sexes","17","7.0","NA"
"Congenital Syphilis","2009","New York","36","All age groups","All races/ethnicities","Both sexes","15","6.0","NA"
"Congenital Syphilis","2008","New York","36","All age groups","All races/ethnicities","Both sexes","23","9.2","NA"
"Congenital Syphilis","2007","New York","36","All age groups","All races/ethnicities","Both sexes","18","7.1","NA"
"Congenital Syphilis","2006","New York","36","All age groups","All races/ethnicities","Both sexes","24","9.6","NA"
"Congenital Syphilis","2005","New York","36","All age groups","All races/ethnicities","Both sexes","10","4.1","NA"
"Congenital Syphilis","2004","New York","36","All age groups","All races/ethnicities","Both sexes","22","8.8","NA"
"Congenital Syphilis","2003","New York","36","All age groups","All races/ethnicities","Both sexes","42","16.6","NA"
"Congenital Syphilis","2002","New York","36","All age groups","All races/ethnicities","Both sexes","32","12.7","NA"
"Congenital Syphilis","2001","New York","36","All age groups","All races/ethnicities","Both sexes","39","15.4","NA"
"Congenital Syphilis","2000","New York","36","All age groups","All races/ethnicities","Both sexes","41","15.8","NA"
"Congenital Syphilis","2019","North Carolina","37","All age groups","All races/ethnicities","Both sexes","27","22.7","NA"
"Congenital Syphilis","2018","North Carolina","37","All age groups","All races/ethnicities","Both sexes","19","16.0","NA"
"Congenital Syphilis","2017","North Carolina","37","All age groups","All races/ethnicities","Both sexes","25","20.8","NA"
"Congenital Syphilis","2016","North Carolina","37","All age groups","All races/ethnicities","Both sexes","18","14.9","NA"
"Congenital Syphilis","2015","North Carolina","37","All age groups","All races/ethnicities","Both sexes","9","7.4","NA"
"Congenital Syphilis","2014","North Carolina","37","All age groups","All races/ethnicities","Both sexes","6","5.0","NA"
"Congenital Syphilis","2013","North Carolina","37","All age groups","All races/ethnicities","Both sexes","4","3.4","NA"
"Congenital Syphilis","2012","North Carolina","37","All age groups","All races/ethnicities","Both sexes","2","1.7","NA"
"Congenital Syphilis","2011","North Carolina","37","All age groups","All races/ethnicities","Both sexes","6","5.0","NA"
"Congenital Syphilis","2010","North Carolina","37","All age groups","All races/ethnicities","Both sexes","10","8.2","NA"
"Congenital Syphilis","2009","North Carolina","37","All age groups","All races/ethnicities","Both sexes","10","7.9","NA"
"Congenital Syphilis","2008","North Carolina","37","All age groups","All races/ethnicities","Both sexes","11","8.4","NA"
"Congenital Syphilis","2007","North Carolina","37","All age groups","All races/ethnicities","Both sexes","7","5.3","NA"
"Congenital Syphilis","2006","North Carolina","37","All age groups","All races/ethnicities","Both sexes","7","5.5","NA"
"Congenital Syphilis","2005","North Carolina","37","All age groups","All races/ethnicities","Both sexes","11","8.9","NA"
"Congenital Syphilis","2004","North Carolina","37","All age groups","All races/ethnicities","Both sexes","9","7.5","NA"
"Congenital Syphilis","2003","North Carolina","37","All age groups","All races/ethnicities","Both sexes","20","16.9","NA"
"Congenital Syphilis","2002","North Carolina","37","All age groups","All races/ethnicities","Both sexes","16","13.6","NA"
"Congenital Syphilis","2001","North Carolina","37","All age groups","All races/ethnicities","Both sexes","19","16.1","NA"
"Congenital Syphilis","2000","North Carolina","37","All age groups","All races/ethnicities","Both sexes","19","15.8","NA"
"Congenital Syphilis","2019","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2018","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2017","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2016","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2015","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2014","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2013","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2010","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","North Dakota","38","All age groups","All races/ethnicities","Both sexes","1","11.1","NA"
"Congenital Syphilis","2008","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2007","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2006","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2004","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2003","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2002","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2001","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2000","North Dakota","38","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2019","Ohio","39","All age groups","All races/ethnicities","Both sexes","19","14.1","NA"
"Congenital Syphilis","2018","Ohio","39","All age groups","All races/ethnicities","Both sexes","21","15.5","NA"
"Congenital Syphilis","2017","Ohio","39","All age groups","All races/ethnicities","Both sexes","18","13.2","NA"
"Congenital Syphilis","2016","Ohio","39","All age groups","All races/ethnicities","Both sexes","12","8.7","NA"
"Congenital Syphilis","2015","Ohio","39","All age groups","All races/ethnicities","Both sexes","17","12.2","NA"
"Congenital Syphilis","2014","Ohio","39","All age groups","All races/ethnicities","Both sexes","15","10.8","NA"
"Congenital Syphilis","2013","Ohio","39","All age groups","All races/ethnicities","Both sexes","18","13.0","NA"
"Congenital Syphilis","2012","Ohio","39","All age groups","All races/ethnicities","Both sexes","19","13.7","NA"
"Congenital Syphilis","2011","Ohio","39","All age groups","All races/ethnicities","Both sexes","13","9.4","NA"
"Congenital Syphilis","2010","Ohio","39","All age groups","All races/ethnicities","Both sexes","10","7.2","NA"
"Congenital Syphilis","2009","Ohio","39","All age groups","All races/ethnicities","Both sexes","8","5.5","NA"
"Congenital Syphilis","2008","Ohio","39","All age groups","All races/ethnicities","Both sexes","3","2.0","NA"
"Congenital Syphilis","2007","Ohio","39","All age groups","All races/ethnicities","Both sexes","1","0.7","NA"
"Congenital Syphilis","2006","Ohio","39","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2005","Ohio","39","All age groups","All races/ethnicities","Both sexes","2","1.3","NA"
"Congenital Syphilis","2004","Ohio","39","All age groups","All races/ethnicities","Both sexes","2","1.3","NA"
"Congenital Syphilis","2003","Ohio","39","All age groups","All races/ethnicities","Both sexes","3","2.0","NA"
"Congenital Syphilis","2002","Ohio","39","All age groups","All races/ethnicities","Both sexes","3","2.0","NA"
"Congenital Syphilis","2001","Ohio","39","All age groups","All races/ethnicities","Both sexes","2","1.3","NA"
"Congenital Syphilis","2000","Ohio","39","All age groups","All races/ethnicities","Both sexes","5","3.2","NA"
"Congenital Syphilis","2019","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","43","87.5","NA"
"Congenital Syphilis","2018","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","11","22.1","NA"
"Congenital Syphilis","2017","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","7","13.9","NA"
"Congenital Syphilis","2016","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","3","5.7","NA"
"Congenital Syphilis","2015","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","7","13.2","NA"
"Congenital Syphilis","2014","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","6","11.2","NA"
"Congenital Syphilis","2013","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2012","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2011","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","2","3.8","NA"
"Congenital Syphilis","2010","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","0","0.0","NA"
"Congenital Syphilis","2009","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","2","3.7","NA"
"Congenital Syphilis","2008","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","3","5.5","NA"
"Congenital Syphilis","2007","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","3","5.4","NA"
"Congenital Syphilis","2006","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","2","3.7","NA"
"Congenital Syphilis","2005","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","1","1.9","NA"
"Congenital Syphilis","2004","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","2","3.9","NA"
"Congenital Syphilis","2003","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","1","2.0","NA"
"Congenital Syphilis","2002","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","2","4.0","NA"
"Congenital Syphilis","2001","Oklahoma","40","All age groups","All races/ethnicities","Both sexes","5","10.0","NA"
